maintenance_id,vehicle_id,cost_type,amount,entry_date,return_date
1789,1005,Corretiva,2973.92,2024-04-10 06:08:57,2024-04-23 06:08:57
1790,72,Preventiva,415.28,2024-03-24 08:04:25,2024-03-26 08:04:25
1791,1278,Corretiva,2984.71,2024-04-13 14:18:32,2024-04-16 14:18:32
1792,211,Corretiva,1597.97,2024-03-19 09:18:59,
1793,792,Preventiva,339.2,2024-04-19 00:15:15,2024-04-21 00:15:15
1794,862,Preventiva,618.42,2024-05-24 21:43:27,2024-05-25 21:43:27
1795,246,Corretiva,1846.94,2024-05-03 08:26:17,2024-05-17 08:26:17
1796,1527,Preventiva,580.41,2024-03-13 11:48:14,2024-03-15 11:48:14
1797,837,Preventiva,268.34,2024-04-26 00:38:19,2024-04-29 00:38:19
1798,1600,Preventiva,427.77,2024-04-23 09:38:16,2024-04-24 09:38:16
1799,1760,Preventiva,506.6,2024-03-23 01:31:42,2024-03-26 01:31:42
1800,613,Corretiva,615.95,2024-04-30 22:55:02,2024-05-15 22:55:02
1801,1821,Preventiva,578.49,2024-04-18 07:47:40,
1802,161,Preventiva,507.91,2024-04-28 01:16:15,2024-04-29 01:16:15
1803,1574,Preventiva,295.6,2024-03-05 18:38:26,
1804,507,Corretiva,934.63,2024-04-07 14:39:00,2024-04-18 14:39:00
1805,910,Corretiva,1315.62,2024-05-05 06:42:35,2024-05-16 06:42:35
1806,72,Corretiva,1790.85,2024-03-10 03:35:24,2024-03-15 03:35:24
1807,1042,Preventiva,588.11,2024-05-10 03:21:11,2024-05-13 03:21:11
1808,279,Preventiva,523.9,2024-03-01 11:18:58,2024-03-03 11:18:58
1809,1798,Preventiva,559.9,2024-04-20 01:58:12,2024-04-23 01:58:12
1810,345,Preventiva,443.69,2024-05-24 13:09:13,
1811,1686,Preventiva,280.08,2024-04-07 00:41:09,
1812,1909,Preventiva,234.09,2024-05-25 02:06:36,2024-05-27 02:06:36
1813,534,Corretiva,2181.29,2024-05-19 22:25:29,2024-05-25 22:25:29
1814,870,Corretiva,1315.16,2024-04-13 10:44:51,2024-04-19 10:44:51
1815,1925,Preventiva,351.85,2024-03-19 03:36:42,2024-03-22 03:36:42
1816,1471,Preventiva,307.19,2024-05-27 17:11:17,2024-05-28 17:11:17
1817,908,Preventiva,297.38,2024-03-30 05:25:48,2024-04-01 05:25:48
1818,661,Corretiva,546.42,2024-04-28 18:38:27,
1819,483,Preventiva,418.54,2024-05-22 14:56:03,
1820,1665,Corretiva,1628.37,2024-03-09 03:22:55,2024-03-21 03:22:55
1821,190,Preventiva,426.03,2024-04-22 05:54:26,2024-04-25 05:54:26
1822,2,Preventiva,345.37,2024-04-18 16:46:21,2024-04-20 16:46:21
1823,948,Preventiva,412.92,2024-05-05 19:17:20,2024-05-07 19:17:20
1824,1299,Corretiva,2384.75,2024-05-25 05:41:09,2024-06-05 05:41:09
1825,1344,Corretiva,2854.08,2024-05-23 02:29:37,2024-06-07 02:29:37
1826,740,Corretiva,1179.94,2024-03-16 22:20:29,2024-03-30 22:20:29
1827,1546,Preventiva,411.37,2024-05-20 06:49:22,2024-05-21 06:49:22
1828,1383,Corretiva,1794.43,2024-03-16 23:55:21,2024-03-22 23:55:21
1829,1224,Corretiva,2997.66,2024-05-23 16:28:56,2024-05-28 16:28:56
1830,704,Corretiva,1452.9,2024-05-30 17:49:23,2024-06-02 17:49:23
1831,1839,Corretiva,1963.27,2024-04-06 03:02:10,
1832,1761,Corretiva,2541.49,2024-04-15 01:55:06,2024-04-27 01:55:06
1833,532,Preventiva,230.3,2024-05-25 05:33:12,2024-05-28 05:33:12
1834,1841,Corretiva,914.46,2024-05-27 13:17:41,2024-06-01 13:17:41
1835,1890,Preventiva,430.3,2024-05-24 06:28:14,2024-05-25 06:28:14
1836,1390,Corretiva,972.86,2024-05-19 18:48:25,2024-05-24 18:48:25
1837,1858,Preventiva,748.89,2024-03-01 20:14:22,2024-03-04 20:14:22
1838,1656,Preventiva,392.37,2024-04-21 16:25:43,2024-04-22 16:25:43
1839,1451,Corretiva,1786.92,2024-03-10 18:20:40,2024-03-21 18:20:40
1840,1380,Preventiva,749.82,2024-05-29 10:51:31,2024-05-31 10:51:31
1841,926,Preventiva,352.88,2024-03-26 21:28:57,
1842,1588,Corretiva,2532.75,2024-05-30 00:11:35,2024-06-11 00:11:35
1843,613,Preventiva,250.78,2024-04-19 10:34:05,2024-04-22 10:34:05
1844,1230,Preventiva,202.65,2024-04-14 22:42:17,
1845,915,Preventiva,787.33,2024-05-25 09:48:58,2024-05-28 09:48:58
1846,1220,Preventiva,634.63,2024-05-17 10:42:52,2024-05-20 10:42:52
1847,936,Preventiva,722.43,2024-04-12 14:09:26,2024-04-13 14:09:26
1848,1712,Preventiva,380.31,2024-03-18 13:06:00,
1849,1569,Corretiva,880.76,2024-03-11 06:01:13,2024-03-19 06:01:13
1850,1640,Corretiva,582.93,2024-03-15 18:53:14,2024-03-20 18:53:14
1851,1329,Corretiva,1459.36,2024-04-11 18:16:09,
1852,429,Corretiva,1323.77,2024-03-24 09:51:59,2024-03-27 09:51:59
1853,1978,Preventiva,511.15,2024-03-17 22:39:31,2024-03-18 22:39:31
1854,707,Preventiva,759.49,2024-05-07 00:46:24,2024-05-10 00:46:24
1855,1310,Preventiva,765.97,2024-05-11 23:02:11,2024-05-14 23:02:11
1856,1891,Corretiva,2788.43,2024-04-21 16:02:03,2024-04-26 16:02:03
1857,1644,Preventiva,792.64,2024-05-08 21:54:19,2024-05-11 21:54:19
1858,1615,Preventiva,251.11,2024-03-16 23:16:51,2024-03-17 23:16:51
1859,752,Preventiva,569.41,2024-05-17 21:49:26,2024-05-19 21:49:26
1860,1596,Corretiva,1333.01,2024-05-21 15:08:29,2024-06-02 15:08:29
1861,1986,Corretiva,1274.05,2024-05-15 06:08:44,2024-05-18 06:08:44
1862,946,Corretiva,801.29,2024-04-16 21:22:22,
1863,691,Preventiva,316.5,2024-03-08 21:26:07,2024-03-11 21:26:07
1864,972,Corretiva,531.83,2024-04-30 21:39:17,2024-05-04 21:39:17
1865,1508,Preventiva,301.73,2024-03-17 19:33:43,2024-03-20 19:33:43
1866,1083,Preventiva,451.43,2024-03-13 19:05:46,2024-03-14 19:05:46
1867,547,Preventiva,617.01,2024-03-30 10:44:45,2024-03-31 10:44:45
1868,1768,Preventiva,318.97,2024-03-23 13:44:05,2024-03-26 13:44:05
1869,646,Corretiva,974.69,2024-03-24 17:33:18,2024-03-27 17:33:18
1870,904,Corretiva,2616.57,2024-03-22 10:22:42,2024-03-29 10:22:42
1871,1855,Preventiva,496.03,2024-05-08 14:12:16,
1872,1616,Corretiva,2436.17,2024-05-26 19:36:43,2024-05-31 19:36:43
1873,216,Preventiva,702.16,2024-03-28 11:26:58,2024-03-31 11:26:58
1874,248,Preventiva,577.92,2024-05-05 18:46:31,2024-05-07 18:46:31
1875,1686,Corretiva,1708.3,2024-03-02 00:58:32,2024-03-06 00:58:32
1876,508,Corretiva,1169.96,2024-04-29 11:38:40,2024-05-03 11:38:40
1877,783,Preventiva,688.37,2024-05-03 01:00:23,2024-05-06 01:00:23
1878,1095,Preventiva,407.79,2024-03-06 15:40:46,2024-03-08 15:40:46
1879,301,Corretiva,1151.43,2024-03-11 18:12:11,2024-03-21 18:12:11
1880,1889,Corretiva,1414.36,2024-03-28 22:03:54,2024-04-10 22:03:54
1881,367,Corretiva,2116.53,2024-04-06 21:25:47,2024-04-09 21:25:47
1882,8,Preventiva,206.78,2024-04-15 17:30:16,2024-04-17 17:30:16
1883,46,Corretiva,2731.97,2024-05-21 10:56:18,
1884,854,Preventiva,562.52,2024-05-04 00:34:06,2024-05-05 00:34:06
1885,1649,Preventiva,248.86,2024-03-29 07:10:33,2024-03-30 07:10:33
1886,643,Corretiva,2422.36,2024-03-11 16:26:09,2024-03-20 16:26:09
1887,136,Preventiva,423.05,2024-05-23 08:49:43,2024-05-26 08:49:43
1888,1675,Corretiva,2871.3,2024-03-27 20:21:43,2024-04-09 20:21:43
1889,77,Corretiva,1851.21,2024-04-25 22:20:31,
1890,989,Preventiva,618.69,2024-03-20 22:34:36,
1891,1169,Corretiva,1593.32,2024-03-13 03:42:51,2024-03-27 03:42:51
1892,628,Preventiva,632.5,2024-03-14 22:33:26,
1893,182,Preventiva,791.27,2024-05-08 01:03:10,2024-05-11 01:03:10
1894,76,Preventiva,492.43,2024-04-25 02:56:01,2024-04-27 02:56:01
1895,1843,Corretiva,1991.45,2024-04-07 20:12:24,
1896,368,Preventiva,703.46,2024-04-19 23:31:41,2024-04-22 23:31:41
1897,1921,Corretiva,697.15,2024-04-12 20:17:18,
1898,452,Corretiva,750.65,2024-04-18 21:56:19,2024-04-27 21:56:19
1899,850,Corretiva,617.61,2024-04-30 10:22:56,
1900,1221,Preventiva,594.88,2024-03-20 21:00:39,
1901,1997,Corretiva,1238.17,2024-03-23 12:27:52,2024-03-26 12:27:52
1902,490,Preventiva,388.12,2024-05-08 16:21:04,2024-05-09 16:21:04
1903,1433,Preventiva,486.44,2024-05-19 10:55:37,2024-05-21 10:55:37
1904,863,Corretiva,2316.02,2024-03-08 10:48:17,2024-03-18 10:48:17
1905,186,Preventiva,737.24,2024-04-10 15:41:51,
1906,211,Corretiva,2364.74,2024-05-04 01:01:30,2024-05-13 01:01:30
1907,1737,Corretiva,1109.7,2024-03-08 02:34:34,2024-03-22 02:34:34
1908,1478,Corretiva,830.68,2024-04-21 08:08:40,2024-04-30 08:08:40
1909,763,Corretiva,2397.36,2024-03-06 14:52:46,2024-03-20 14:52:46
1910,8,Corretiva,2940.56,2024-04-19 20:03:57,
1911,1174,Preventiva,520.77,2024-04-15 23:59:01,
1912,1149,Corretiva,2768.04,2024-04-22 02:46:49,
1913,1184,Corretiva,1326.61,2024-03-14 15:16:39,2024-03-17 15:16:39
1914,1199,Preventiva,437.74,2024-03-30 20:36:32,2024-03-31 20:36:32
1915,31,Corretiva,823.16,2024-04-17 08:25:33,2024-04-20 08:25:33
1916,1955,Preventiva,579.97,2024-03-11 13:52:05,2024-03-14 13:52:05
1917,30,Preventiva,715.75,2024-03-19 16:35:48,2024-03-20 16:35:48
1918,1798,Preventiva,235.22,2024-04-23 01:35:40,2024-04-24 01:35:40
1919,1951,Preventiva,418.9,2024-03-09 06:36:59,
1920,805,Corretiva,2221.4,2024-04-16 10:39:35,2024-04-21 10:39:35
1921,1406,Corretiva,1668.73,2024-05-13 14:11:00,2024-05-25 14:11:00
1922,705,Preventiva,589.56,2024-04-11 06:17:46,
1923,1197,Preventiva,573.97,2024-04-16 16:55:59,2024-04-17 16:55:59
1924,149,Preventiva,409.29,2024-04-11 13:38:52,2024-04-13 13:38:52
1925,1498,Corretiva,1304.2,2024-03-06 06:05:49,2024-03-19 06:05:49
1926,1925,Preventiva,391.41,2024-04-12 01:50:03,2024-04-13 01:50:03
1927,1841,Corretiva,1213.28,2024-05-13 10:18:11,2024-05-27 10:18:11
1928,1560,Preventiva,534.46,2024-05-05 19:38:37,2024-05-06 19:38:37
1929,378,Corretiva,2073.13,2024-04-06 00:45:07,2024-04-14 00:45:07
1930,878,Corretiva,1325.43,2024-05-14 07:08:01,2024-05-29 07:08:01
1931,485,Preventiva,676.52,2024-05-07 20:50:13,2024-05-10 20:50:13
1932,386,Corretiva,1737.6,2024-04-22 15:01:54,2024-05-04 15:01:54
1933,1244,Corretiva,1086.83,2024-03-05 02:54:46,2024-03-08 02:54:46
1934,320,Corretiva,1273.99,2024-04-01 08:27:03,2024-04-06 08:27:03
1935,1369,Preventiva,469.35,2024-03-06 19:15:05,2024-03-08 19:15:05
1936,1285,Corretiva,827.7,2024-05-30 11:09:57,2024-06-02 11:09:57
1937,208,Corretiva,1412.91,2024-05-25 01:07:43,2024-06-05 01:07:43
1938,610,Preventiva,464.73,2024-03-07 06:44:16,2024-03-08 06:44:16
1939,1940,Preventiva,498.23,2024-05-24 23:21:56,
1940,1292,Preventiva,515.94,2024-03-03 21:18:32,2024-03-05 21:18:32
1941,1148,Preventiva,353.4,2024-04-07 04:57:55,
1942,751,Corretiva,1605.84,2024-05-09 23:26:05,2024-05-16 23:26:05
1943,1153,Corretiva,2363.34,2024-05-09 16:34:03,2024-05-23 16:34:03
1944,984,Corretiva,636.04,2024-05-29 00:40:47,2024-06-10 00:40:47
1945,386,Preventiva,759.44,2024-04-28 18:36:13,2024-05-01 18:36:13
1946,1610,Corretiva,2911.06,2024-04-08 06:04:13,2024-04-17 06:04:13
1947,1235,Preventiva,398.06,2024-05-30 08:23:55,2024-06-01 08:23:55
1948,1674,Preventiva,728.66,2024-04-04 19:20:07,2024-04-05 19:20:07
1949,1506,Corretiva,2176.38,2024-05-19 03:15:02,2024-06-01 03:15:02
1950,1653,Preventiva,612.0,2024-05-22 12:22:47,
1951,569,Preventiva,616.44,2024-04-04 04:24:35,2024-04-07 04:24:35
1952,279,Corretiva,2638.85,2024-05-02 03:04:59,2024-05-08 03:04:59
1953,315,Preventiva,215.32,2024-04-30 05:21:17,2024-05-01 05:21:17
1954,1485,Preventiva,313.79,2024-04-19 01:49:54,2024-04-20 01:49:54
1955,1838,Corretiva,2465.33,2024-04-29 11:19:06,
1956,1717,Corretiva,1147.69,2024-04-01 15:31:45,
1957,1695,Preventiva,344.04,2024-03-17 05:47:11,
1958,1207,Corretiva,2043.28,2024-04-18 21:22:21,2024-04-27 21:22:21
1959,573,Corretiva,1598.24,2024-04-18 02:59:31,2024-04-23 02:59:31
1960,1896,Preventiva,632.56,2024-05-06 05:38:31,2024-05-07 05:38:31
1961,1986,Preventiva,282.0,2024-03-21 06:21:19,2024-03-22 06:21:19
1962,78,Preventiva,613.24,2024-03-01 07:35:08,
1963,1292,Preventiva,656.69,2024-03-03 01:39:14,
1964,864,Corretiva,1031.04,2024-03-28 03:37:29,2024-04-02 03:37:29
1965,233,Preventiva,205.46,2024-05-01 06:55:25,2024-05-04 06:55:25
1966,1018,Corretiva,1320.64,2024-04-19 13:04:07,2024-04-23 13:04:07
1967,1052,Preventiva,234.55,2024-04-18 09:44:34,2024-04-20 09:44:34
1968,995,Corretiva,2224.32,2024-05-14 22:13:09,2024-05-26 22:13:09
1969,621,Preventiva,217.67,2024-03-23 12:33:58,2024-03-24 12:33:58
1970,1199,Corretiva,1033.61,2024-04-01 12:00:46,
1971,1321,Preventiva,495.66,2024-03-26 02:01:08,2024-03-27 02:01:08
1972,674,Preventiva,448.5,2024-05-25 07:18:15,2024-05-26 07:18:15
1973,113,Corretiva,2821.45,2024-05-05 23:27:08,2024-05-14 23:27:08
1974,97,Corretiva,1018.34,2024-03-11 06:27:09,2024-03-14 06:27:09
1975,725,Corretiva,586.38,2024-05-13 15:54:01,2024-05-28 15:54:01
1976,517,Corretiva,2075.44,2024-04-08 03:37:17,
1977,124,Corretiva,2270.15,2024-05-09 17:03:38,2024-05-24 17:03:38
1978,420,Corretiva,546.26,2024-05-20 10:07:28,2024-05-27 10:07:28
1979,1328,Corretiva,2396.53,2024-03-02 10:10:13,2024-03-17 10:10:13
1980,1310,Corretiva,844.3,2024-03-19 18:04:56,2024-03-28 18:04:56
1981,6,Corretiva,534.48,2024-03-10 04:21:30,
1982,1236,Preventiva,597.42,2024-03-04 01:19:50,2024-03-07 01:19:50
1983,1232,Corretiva,2322.32,2024-04-24 09:33:43,2024-05-03 09:33:43
1984,1370,Corretiva,1987.53,2024-05-03 23:58:37,2024-05-11 23:58:37
1985,642,Preventiva,755.19,2024-03-05 10:18:32,2024-03-08 10:18:32
1986,1730,Corretiva,1935.79,2024-05-07 09:20:30,2024-05-21 09:20:30
1987,861,Preventiva,559.25,2024-04-06 14:32:51,2024-04-08 14:32:51
1988,1308,Preventiva,644.06,2024-03-22 07:47:49,2024-03-25 07:47:49
1989,968,Preventiva,558.33,2024-03-20 18:30:57,2024-03-22 18:30:57
1990,640,Preventiva,665.05,2024-05-18 14:23:12,2024-05-20 14:23:12
1991,668,Preventiva,647.18,2024-03-06 03:16:25,2024-03-07 03:16:25
1992,786,Corretiva,826.91,2024-04-15 20:30:30,
1993,1656,Preventiva,720.21,2024-03-27 07:45:04,
1994,1882,Corretiva,2831.96,2024-05-14 05:40:37,2024-05-25 05:40:37
1995,60,Preventiva,243.94,2024-05-06 13:38:03,2024-05-09 13:38:03
1996,1333,Preventiva,745.77,2024-03-30 00:29:08,2024-03-31 00:29:08
1997,1609,Corretiva,1250.43,2024-04-24 09:51:07,2024-05-04 09:51:07
1998,1945,Preventiva,438.62,2024-05-01 04:48:34,2024-05-03 04:48:34
1999,1531,Corretiva,2618.11,2024-03-30 04:19:57,2024-04-03 04:19:57
2000,1596,Preventiva,323.02,2024-03-28 11:03:12,2024-03-29 11:03:12
2001,1649,Corretiva,1324.57,2024-03-14 00:52:50,2024-03-17 00:52:50
2002,892,Preventiva,513.29,2024-04-30 01:54:14,2024-05-02 01:54:14
2003,249,Preventiva,634.0,2024-03-21 02:45:26,2024-03-24 02:45:26
2004,1141,Corretiva,1668.85,2024-03-28 08:17:38,2024-04-04 08:17:38
2005,1822,Corretiva,561.25,2024-03-06 13:07:53,2024-03-15 13:07:53
2006,1564,Corretiva,1609.56,2024-05-26 07:34:05,2024-06-08 07:34:05
2007,1180,Preventiva,524.95,2024-05-20 01:17:42,2024-05-23 01:17:42
2008,1892,Corretiva,1003.33,2024-05-22 22:53:08,2024-05-27 22:53:08
2009,168,Preventiva,728.03,2024-04-26 23:10:08,2024-04-29 23:10:08
2010,1173,Corretiva,518.52,2024-04-08 21:00:21,2024-04-13 21:00:21
2011,1100,Corretiva,1624.05,2024-04-15 02:26:08,2024-04-29 02:26:08
2012,861,Corretiva,2163.77,2024-05-28 11:28:54,2024-06-07 11:28:54
2013,1220,Corretiva,2379.02,2024-05-25 16:25:28,2024-06-02 16:25:28
2014,1499,Corretiva,2978.0,2024-05-01 02:12:43,
2015,1433,Corretiva,514.3,2024-05-11 12:11:50,
2016,1590,Corretiva,1802.55,2024-03-30 00:06:57,2024-04-07 00:06:57
2017,1609,Preventiva,609.98,2024-04-07 21:15:10,2024-04-09 21:15:10
2018,1265,Corretiva,1138.38,2024-03-14 13:53:28,
2019,534,Corretiva,1150.03,2024-04-04 06:11:20,2024-04-11 06:11:20
2020,1786,Corretiva,512.35,2024-05-08 15:38:41,2024-05-15 15:38:41
2021,621,Preventiva,443.92,2024-04-13 02:09:54,2024-04-16 02:09:54
2022,1303,Preventiva,665.32,2024-05-17 06:57:38,2024-05-20 06:57:38
2023,1432,Preventiva,238.11,2024-03-28 08:48:30,
2024,751,Corretiva,613.95,2024-05-04 09:20:51,2024-05-10 09:20:51
2025,821,Preventiva,507.62,2024-05-13 07:48:54,2024-05-14 07:48:54
2026,531,Preventiva,399.67,2024-05-23 05:47:41,
2027,1861,Preventiva,789.87,2024-04-21 04:15:03,2024-04-22 04:15:03
2028,862,Preventiva,361.47,2024-05-28 01:38:42,2024-05-29 01:38:42
2029,1768,Corretiva,665.53,2024-04-20 17:06:51,2024-05-03 17:06:51
2030,1813,Corretiva,2694.1,2024-03-13 04:51:30,
2031,841,Corretiva,1888.1,2024-03-23 02:24:10,
2032,1121,Corretiva,1175.75,2024-03-19 12:05:14,
2033,977,Preventiva,322.79,2024-04-28 20:24:20,2024-04-30 20:24:20
2034,1159,Corretiva,2969.64,2024-05-23 22:08:30,2024-05-30 22:08:30
2035,50,Corretiva,2100.55,2024-05-17 02:08:21,2024-05-27 02:08:21
2036,1738,Corretiva,547.1,2024-03-09 09:56:28,2024-03-22 09:56:28
2037,1918,Preventiva,594.72,2024-05-05 22:29:34,2024-05-06 22:29:34
2038,514,Corretiva,867.85,2024-03-18 08:00:42,2024-03-25 08:00:42
2039,152,Preventiva,412.26,2024-03-25 10:19:12,2024-03-26 10:19:12
2040,439,Corretiva,1200.92,2024-05-01 07:17:58,2024-05-12 07:17:58
2041,64,Corretiva,2610.96,2024-04-24 20:46:54,
2042,695,Preventiva,646.46,2024-05-19 11:59:13,2024-05-22 11:59:13
2043,1436,Corretiva,1591.97,2024-03-18 02:56:55,2024-03-29 02:56:55
2044,1128,Preventiva,385.26,2024-05-09 07:32:41,2024-05-12 07:32:41
2045,1301,Corretiva,1806.7,2024-05-05 21:52:57,
2046,11,Preventiva,392.0,2024-04-20 20:31:45,2024-04-23 20:31:45
2047,1212,Corretiva,1926.38,2024-04-13 14:59:49,
2048,1972,Preventiva,782.64,2024-05-19 02:55:51,2024-05-20 02:55:51
2049,1961,Corretiva,1871.59,2024-03-31 07:11:38,2024-04-14 07:11:38
2050,868,Preventiva,451.99,2024-05-27 02:07:52,2024-05-29 02:07:52
2051,1569,Preventiva,709.58,2024-03-02 09:29:19,2024-03-03 09:29:19
2052,8,Corretiva,954.48,2024-05-25 06:45:24,2024-06-03 06:45:24
2053,1999,Preventiva,255.36,2024-05-27 13:10:38,2024-05-29 13:10:38
2054,284,Corretiva,1751.63,2024-03-11 16:13:06,2024-03-22 16:13:06
2055,457,Corretiva,2554.26,2024-05-30 23:03:54,2024-06-07 23:03:54
2056,1261,Preventiva,756.71,2024-04-13 13:57:47,2024-04-15 13:57:47
2057,1406,Preventiva,592.26,2024-03-23 01:49:24,
2058,1909,Preventiva,730.34,2024-04-25 00:00:46,2024-04-26 00:00:46
2059,1738,Preventiva,625.06,2024-03-19 14:39:24,2024-03-20 14:39:24
2060,1311,Corretiva,2682.3,2024-05-23 06:38:10,2024-05-30 06:38:10
2061,1917,Corretiva,2177.75,2024-04-20 05:44:28,2024-04-23 05:44:28
2062,1422,Corretiva,1307.4,2024-05-10 13:43:20,2024-05-22 13:43:20
2063,1916,Corretiva,1741.0,2024-04-04 15:21:54,2024-04-13 15:21:54
2064,1801,Preventiva,524.47,2024-04-18 13:29:30,2024-04-21 13:29:30
2065,1384,Preventiva,508.51,2024-04-02 16:37:22,2024-04-04 16:37:22
2066,214,Corretiva,2006.32,2024-03-24 19:15:02,2024-04-03 19:15:02
2067,929,Corretiva,2968.92,2024-04-16 15:59:28,2024-04-27 15:59:28
2068,1916,Corretiva,1512.47,2024-04-15 06:03:12,2024-04-20 06:03:12
2069,1536,Corretiva,1779.32,2024-03-09 23:21:37,2024-03-20 23:21:37
2070,1594,Preventiva,775.69,2024-05-29 07:11:58,2024-05-30 07:11:58
2071,1220,Preventiva,342.68,2024-04-12 17:22:01,2024-04-13 17:22:01
2072,342,Preventiva,761.39,2024-05-16 09:58:22,2024-05-17 09:58:22
2073,1833,Preventiva,709.83,2024-05-23 04:53:52,2024-05-26 04:53:52
2074,1653,Preventiva,757.04,2024-04-03 17:37:10,2024-04-04 17:37:10
2075,1629,Corretiva,2460.34,2024-04-07 16:01:24,
2076,426,Preventiva,696.51,2024-04-21 04:33:14,
2077,1228,Corretiva,2401.06,2024-03-21 03:15:45,2024-04-04 03:15:45
2078,121,Preventiva,472.81,2024-03-14 06:41:42,
2079,1462,Preventiva,532.9,2024-03-24 17:31:50,2024-03-27 17:31:50
2080,1846,Preventiva,364.94,2024-05-25 01:30:43,2024-05-26 01:30:43
2081,1333,Corretiva,2755.3,2024-04-22 16:50:53,2024-05-04 16:50:53
2082,739,Corretiva,1551.81,2024-04-07 23:59:25,2024-04-10 23:59:25
2083,1549,Corretiva,2457.35,2024-03-14 20:51:59,2024-03-25 20:51:59
2084,585,Corretiva,2226.29,2024-03-31 00:25:32,
2085,1480,Corretiva,2349.34,2024-04-04 13:34:12,2024-04-10 13:34:12
2086,672,Preventiva,397.56,2024-05-15 20:03:51,2024-05-17 20:03:51
2087,979,Corretiva,2762.67,2024-04-15 10:28:27,2024-04-28 10:28:27
2088,1964,Preventiva,487.06,2024-04-29 13:39:49,2024-05-02 13:39:49
2089,685,Corretiva,2555.42,2024-05-02 07:42:18,2024-05-16 07:42:18
2090,957,Corretiva,1843.49,2024-03-24 10:00:05,
2091,248,Corretiva,1271.42,2024-05-14 18:21:24,2024-05-18 18:21:24
2092,172,Preventiva,761.73,2024-05-27 22:51:14,2024-05-28 22:51:14
2093,993,Preventiva,440.36,2024-04-28 09:27:38,2024-04-29 09:27:38
2094,358,Corretiva,2375.13,2024-04-14 15:27:38,2024-04-27 15:27:38
2095,1615,Preventiva,222.48,2024-03-16 07:25:20,2024-03-19 07:25:20
2096,1378,Corretiva,633.59,2024-05-12 08:13:35,2024-05-23 08:13:35
2097,707,Corretiva,2444.94,2024-03-16 09:40:34,2024-03-31 09:40:34
2098,1304,Corretiva,1530.03,2024-05-05 13:09:53,2024-05-12 13:09:53
2099,902,Preventiva,691.64,2024-04-14 10:28:58,2024-04-15 10:28:58
2100,1308,Corretiva,665.98,2024-05-23 10:30:29,2024-05-26 10:30:29
2101,427,Corretiva,1046.57,2024-04-19 08:01:36,2024-04-29 08:01:36
2102,641,Preventiva,549.38,2024-04-28 09:42:42,2024-04-30 09:42:42
2103,1386,Preventiva,746.01,2024-03-06 08:16:14,2024-03-09 08:16:14
2104,1343,Preventiva,505.43,2024-03-04 01:52:15,2024-03-05 01:52:15
2105,641,Preventiva,538.96,2024-05-17 01:11:13,
2106,1692,Corretiva,2154.72,2024-05-26 00:17:27,2024-06-09 00:17:27
2107,694,Preventiva,380.05,2024-04-30 19:22:57,2024-05-01 19:22:57
2108,1147,Preventiva,408.18,2024-05-09 13:18:57,2024-05-12 13:18:57
2109,1624,Preventiva,459.72,2024-04-07 12:39:52,2024-04-10 12:39:52
2110,1424,Preventiva,374.98,2024-05-16 16:07:03,2024-05-18 16:07:03
2111,1436,Corretiva,941.71,2024-03-22 01:27:01,
2112,1931,Corretiva,1208.59,2024-05-04 08:27:29,
2113,1916,Corretiva,2351.81,2024-03-01 19:57:53,2024-03-08 19:57:53
2114,1857,Preventiva,238.19,2024-04-16 00:31:14,
2115,47,Preventiva,246.15,2024-04-03 23:04:13,2024-04-04 23:04:13
2116,1235,Preventiva,700.48,2024-04-26 05:21:07,2024-04-29 05:21:07
2117,308,Preventiva,702.67,2024-04-30 16:11:32,2024-05-02 16:11:32
2118,1179,Preventiva,554.48,2024-04-26 02:28:41,2024-04-29 02:28:41
2119,626,Corretiva,1624.37,2024-04-13 23:19:04,
2120,407,Preventiva,443.04,2024-04-14 09:28:26,2024-04-17 09:28:26
2121,737,Preventiva,687.14,2024-03-01 14:26:28,2024-03-02 14:26:28
2122,1937,Corretiva,573.93,2024-04-20 04:47:22,2024-05-04 04:47:22
2123,1773,Corretiva,2547.93,2024-03-02 01:52:57,
2124,579,Corretiva,1631.05,2024-04-18 04:14:53,
2125,1159,Corretiva,1588.77,2024-03-26 00:02:01,
2126,438,Corretiva,1485.39,2024-05-28 22:48:53,2024-06-11 22:48:53
2127,532,Preventiva,676.06,2024-03-02 13:26:21,2024-03-03 13:26:21
2128,424,Preventiva,568.23,2024-05-13 23:56:07,2024-05-15 23:56:07
2129,239,Preventiva,462.63,2024-05-01 08:05:16,2024-05-04 08:05:16
2130,682,Corretiva,1395.21,2024-05-13 08:40:12,2024-05-23 08:40:12
2131,297,Corretiva,2035.67,2024-05-22 18:56:42,2024-06-01 18:56:42
2132,1941,Corretiva,2535.63,2024-03-10 17:43:25,
2133,904,Preventiva,298.52,2024-03-09 18:20:58,2024-03-12 18:20:58
2134,1084,Preventiva,382.43,2024-03-14 13:11:31,2024-03-16 13:11:31
2135,1116,Corretiva,850.28,2024-03-18 11:10:46,2024-03-25 11:10:46
2136,174,Preventiva,430.24,2024-04-17 21:46:47,2024-04-20 21:46:47
2137,404,Corretiva,666.21,2024-05-14 04:25:41,2024-05-20 04:25:41
2138,1101,Corretiva,2084.26,2024-03-25 07:50:14,2024-04-06 07:50:14
2139,488,Preventiva,611.19,2024-04-06 02:49:18,2024-04-08 02:49:18
2140,806,Preventiva,564.71,2024-04-03 22:44:40,
